date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-03,18,2023-01-03T17:00,lop,Lookout Point,7.93,5.93,2.0,837.82,693.15,144.67,65.5
2023-01-03,19,2023-01-03T18:00,lop,Lookout Point,7.26,5.26,2.0,837.71,693.14,144.57,58.0
2023-01-03,20,2023-01-03T19:00,lop,Lookout Point,7.74,5.74,2.0,837.6,693.13,144.47,63.3
2023-01-03,21,2023-01-03T20:00,lop,Lookout Point,7.74,5.74,2.0,837.49,693.13,144.36,63.2
2023-01-03,22,2023-01-03T21:00,lop,Lookout Point,7.75,5.75,2.0,837.37,693.11,144.26,63.3
2023-01-03,23,2023-01-03T22:00,lop,Lookout Point,7.76,5.76,2.0,837.25,693.13,144.12,63.3
2023-01-03,24,2023-01-03T23:00,lop,Lookout Point,7.57,5.57,2.0,837.14,693.08,144.06,61.2
2023-01-04,1,2023-01-04T00:00,lop,Lookout Point,7.77,5.77,2.0,837.04,693.03,144.01,63.4
2023-01-04,2,2023-01-04T01:00,lop,Lookout Point,7.77,5.77,2.0,836.93,693.05,143.88,63.3
2023-01-04,3,2023-01-04T02:00,lop,Lookout Point,7.78,5.78,2.0,836.84,693.02,143.82,63.4
2023-01-04,4,2023-01-04T03:00,lop,Lookout Point,7.58,5.58,2.0,836.74,693.02,143.72,61.2
2023-01-04,5,2023-01-04T04:00,lop,Lookout Point,7.78,5.78,2.0,836.63,692.98,143.65,63.4
2023-01-04,6,2023-01-04T05:00,lop,Lookout Point,7.71,5.71,2.0,836.53,692.99,143.54,62.5
2023-01-04,7,2023-01-04T06:00,lop,Lookout Point,7.81,5.81,2.0,836.42,692.98,143.44,63.6
2023-01-04,8,2023-01-04T07:00,lop,Lookout Point,7.81,5.81,2.0,836.31,692.96,143.35,63.5
2023-01-04,9,2023-01-04T08:00,lop,Lookout Point,7.71,5.71,2.0,836.2,692.98,143.22,62.4
2023-01-04,10,2023-01-04T09:00,lop,Lookout Point,7.81,5.81,2.0,836.09,692.94,143.15,63.5
2023-01-04,11,2023-01-04T10:00,lop,Lookout Point,7.82,5.82,2.0,835.98,692.95,143.03,63.5
2023-01-04,12,2023-01-04T11:00,lop,Lookout Point,7.72,5.72,2.0,835.88,692.95,142.93,62.4
2023-01-04,13,2023-01-04T12:00,lop,Lookout Point,7.82,5.82,2.0,835.75,692.94,142.81,63.4
2023-01-04,14,2023-01-04T13:00,lop,Lookout Point,7.65,5.65,2.0,835.66,692.93,142.73,61.5
2023-01-04,15,2023-01-04T14:00,lop,Lookout Point,7.75,5.75,2.0,835.55,692.94,142.61,62.6
2023-01-04,16,2023-01-04T15:00,lop,Lookout Point,7.86,5.86,2.0,835.42,692.91,142.51,63.7
2023-01-04,17,2023-01-04T16:00,lop,Lookout Point,7.86,5.86,2.0,835.33,692.93,142.4,63.7
2023-01-04,18,2023-01-04T17:00,lop,Lookout Point,7.85,5.85,2.0,835.24,692.93,142.31,63.5
2023-01-04,19,2023-01-04T18:00,lop,Lookout Point,7.65,5.65,2.0,835.13,692.93,142.2,61.3
2023-01-04,20,2023-01-04T19:00,lop,Lookout Point,7.66,5.66,2.0,835.04,692.9,142.14,61.4
2023-01-04,21,2023-01-04T20:00,lop,Lookout Point,7.76,5.76,2.0,834.96,692.9,142.06,62.4
2023-01-04,22,2023-01-04T21:00,lop,Lookout Point,7.67,5.67,2.0,834.85,692.9,141.95,61.4
2023-01-04,23,2023-01-04T22:00,lop,Lookout Point,7.67,5.67,2.0,834.76,692.88,141.88,61.4
2023-01-04,24,2023-01-04T23:00,lop,Lookout Point,7.87,5.87,2.0,834.66,692.89,141.77,63.5
2023-01-05,1,2023-01-05T00:00,lop,Lookout Point,7.68,5.68,2.0,834.57,692.87,141.7,61.4
2023-01-05,2,2023-01-05T01:00,lop,Lookout Point,7.68,5.68,2.0,834.49,692.86,141.63,61.4
2023-01-05,3,2023-01-05T02:00,lop,Lookout Point,7.68,5.68,2.0,834.38,692.84,141.54,61.3
2023-01-05,4,2023-01-05T03:00,lop,Lookout Point,7.69,5.69,2.0,834.26,692.86,141.4,61.4
2023-01-05,5,2023-01-05T04:00,lop,Lookout Point,7.79,5.79,2.0,834.18,692.85,141.33,62.4
2023-01-05,6,2023-01-05T05:00,lop,Lookout Point,7.72,5.72,2.0,834.07,692.84,141.23,61.6
2023-01-05,7,2023-01-05T06:00,lop,Lookout Point,7.82,5.82,2.0,833.96,692.82,141.14,62.7
2023-01-05,8,2023-01-05T07:00,lop,Lookout Point,7.73,5.73,2.0,833.89,692.84,141.05,61.7
2023-01-05,9,2023-01-05T08:00,lop,Lookout Point,7.73,5.73,2.0,833.79,692.81,140.98,61.6
2023-01-05,10,2023-01-05T09:00,lop,Lookout Point,7.73,5.73,2.0,833.68,692.79,140.89,61.6
2023-01-05,11,2023-01-05T10:00,lop,Lookout Point,7.73,5.73,2.0,833.57,692.79,140.78,61.5
2023-01-05,12,2023-01-05T11:00,lop,Lookout Point,7.73,5.73,2.0,833.48,692.79,140.69,61.5
2023-01-05,13,2023-01-05T12:00,lop,Lookout Point,7.65,5.65,2.0,833.36,692.79,140.57,60.6
2023-01-05,14,2023-01-05T13:00,lop,Lookout Point,7.65,5.65,2.0,833.26,692.78,140.48,60.6
2023-01-05,15,2023-01-05T14:00,lop,Lookout Point,7.76,5.76,2.0,833.16,692.79,140.37,61.7
2023-01-05,16,2023-01-05T15:00,lop,Lookout Point,7.76,5.76,2.0,833.06,692.77,140.29,61.7
2023-01-05,17,2023-01-05T16:00,lop,Lookout Point,7.56,5.56,2.0,832.96,692.76,140.2,59.5
2023-01-05,18,2023-01-05T17:00,lop,Lookout Point,7.75,5.75,2.0,832.86,692.75,140.11,61.5
2023-01-05,19,2023-01-05T18:00,lop,Lookout Point,7.55,5.55,2.0,832.77,692.74,140.03,59.3
2023-01-05,20,2023-01-05T19:00,lop,Lookout Point,7.55,5.55,2.0,832.67,692.73,139.94,59.3
2023-01-05,21,2023-01-05T20:00,lop,Lookout Point,7.56,5.56,2.0,832.58,692.73,139.85,59.3
2023-01-05,22,2023-01-05T21:00,lop,Lookout Point,7.76,5.76,2.0,832.5,692.72,139.78,61.4
2023-01-05,23,2023-01-05T22:00,lop,Lookout Point,7.76,5.76,2.0,832.41,692.69,139.72,61.4
2023-01-05,24,2023-01-05T23:00,lop,Lookout Point,7.77,5.77,2.0,832.33,692.68,139.65,61.5
2023-01-06,1,2023-01-06T00:00,lop,Lookout Point,7.77,5.37,2.4,832.24,692.72,139.52,57.2
2023-01-06,2,2023-01-06T01:00,lop,Lookout Point,7.77,5.37,2.4,832.14,692.7,139.44,57.1
2023-01-06,3,2023-01-06T02:00,lop,Lookout Point,7.57,5.17,2.4,832.03,692.68,139.35,55.0
2023-01-06,4,2023-01-06T03:00,lop,Lookout Point,7.58,5.18,2.4,831.93,692.69,139.24,55.0
2023-01-06,5,2023-01-06T04:00,lop,Lookout Point,7.79,5.39,2.4,831.83,692.68,139.15,57.2
2023-01-06,6,2023-01-06T05:00,lop,Lookout Point,7.52,5.12,2.4,831.73,692.66,139.07,54.3
2023-01-06,7,2023-01-06T06:00,lop,Lookout Point,7.63,5.23,2.4,831.61,692.66,138.95,55.4
2023-01-06,8,2023-01-06T07:00,lop,Lookout Point,7.64,5.24,2.4,831.51,692.65,138.86,55.5
2023-01-06,9,2023-01-06T08:00,lop,Lookout Point,7.64,5.24,2.4,831.41,692.66,138.75,55.5
2023-01-06,10,2023-01-06T09:00,lop,Lookout Point,7.76,5.36,2.4,831.3,692.67,138.63,56.7
2023-01-06,11,2023-01-06T10:00,lop,Lookout Point,7.76,5.36,2.4,831.18,692.66,138.52,56.7
2023-01-06,12,2023-01-06T11:00,lop,Lookout Point,7.76,5.36,2.4,831.09,692.66,138.43,56.6
2023-01-06,13,2023-01-06T12:00,lop,Lookout Point,7.67,5.27,2.4,830.95,692.65,138.3,55.6
2023-01-06,14,2023-01-06T13:00,lop,Lookout Point,7.67,5.27,2.4,830.86,692.66,138.2,55.6
2023-01-06,15,2023-01-06T14:00,lop,Lookout Point,7.67,5.27,2.4,830.77,692.65,138.12,55.5
2023-01-06,16,2023-01-06T15:00,lop,Lookout Point,7.68,5.28,2.4,830.66,692.66,138.0,55.6
2023-01-06,17,2023-01-06T16:00,lop,Lookout Point,7.78,5.38,2.4,830.58,692.65,137.93,56.6
2023-01-06,18,2023-01-06T17:00,lop,Lookout Point,7.66,5.26,2.4,830.47,692.65,137.82,55.3
2023-01-06,19,2023-01-06T18:00,lop,Lookout Point,7.67,5.27,2.4,830.38,692.64,137.74,55.4
2023-01-06,20,2023-01-06T19:00,lop,Lookout Point,7.67,5.27,2.4,830.26,692.64,137.62,55.3
2023-01-06,21,2023-01-06T20:00,lop,Lookout Point,7.68,5.28,2.4,830.17,692.64,137.53,55.4
2023-01-06,22,2023-01-06T21:00,lop,Lookout Point,7.69,5.29,2.4,830.07,692.63,137.44,55.5
2023-01-06,23,2023-01-06T22:00,lop,Lookout Point,7.69,5.29,2.4,829.96,692.64,137.32,55.4
2023-01-06,24,2023-01-06T23:00,lop,Lookout Point,7.59,5.19,2.4,829.87,692.63,137.24,54.3
2023-01-07,1,2023-01-07T00:00,lop,Lookout Point,7.71,5.31,2.4,829.76,692.62,137.14,55.6
2023-01-07,2,2023-01-07T01:00,lop,Lookout Point,7.7,5.3,2.4,829.65,692.63,137.02,55.4
2023-01-07,3,2023-01-07T02:00,lop,Lookout Point,,2.45,2.4,829.59,692.61,136.98,25.6
2023-01-07,4,2023-01-07T03:00,lop,Lookout Point,7.61,5.21,2.4,829.47,692.59,136.88,54.4
2023-01-07,5,2023-01-07T04:00,lop,Lookout Point,7.72,5.32,2.4,829.39,692.6,136.79,55.5
2023-01-07,6,2023-01-07T05:00,lop,Lookout Point,7.42,5.02,2.4,829.28,692.61,136.67,52.3
2023-01-07,7,2023-01-07T06:00,lop,Lookout Point,7.73,5.33,2.4,829.18,692.61,136.57,55.5
2023-01-07,8,2023-01-07T07:00,lop,Lookout Point,7.53,5.13,2.4,829.06,692.61,136.45,53.4
2023-01-07,9,2023-01-07T08:00,lop,Lookout Point,7.74,5.34,2.4,828.97,692.62,136.35,55.6
2023-01-07,10,2023-01-07T09:00,lop,Lookout Point,7.64,5.24,2.4,828.88,692.62,136.26,54.5
2023-01-07,11,2023-01-07T10:00,lop,Lookout Point,7.65,5.25,2.4,828.76,692.61,136.15,54.5
2023-01-07,12,2023-01-07T11:00,lop,Lookout Point,7.76,5.36,2.4,828.65,692.65,136.0,55.6
2023-01-07,13,2023-01-07T12:00,lop,Lookout Point,7.46,5.06,2.4,828.55,692.66,135.89,52.5
2023-01-07,14,2023-01-07T13:00,lop,Lookout Point,7.56,5.16,2.4,828.42,692.66,135.76,53.4
2023-01-07,15,2023-01-07T14:00,lop,Lookout Point,7.57,5.17,2.4,828.31,692.66,135.65,53.5
2023-01-07,16,2023-01-07T15:00,lop,Lookout Point,7.79,5.39,2.4,828.21,692.68,135.53,55.7
2023-01-07,17,2023-01-07T16:00,lop,Lookout Point,7.59,5.19,2.4,828.09,692.69,135.4,53.6
2023-01-07,18,2023-01-07T17:00,lop,Lookout Point,7.59,5.19,2.4,827.98,692.69,135.29,53.6
2023-01-07,19,2023-01-07T18:00,lop,Lookout Point,7.6,5.2,2.4,827.87,692.69,135.18,53.6
2023-01-07,20,2023-01-07T19:00,lop,Lookout Point,7.61,5.21,2.4,827.76,692.69,135.07,53.7
2023-01-07,21,2023-01-07T20:00,lop,Lookout Point,7.61,5.21,2.4,827.64,692.69,134.95,53.6
2023-01-07,22,2023-01-07T21:00,lop,Lookout Point,7.62,5.22,2.4,827.51,692.71,134.8,53.7
2023-01-07,23,2023-01-07T22:00,lop,Lookout Point,7.62,5.22,2.4,827.39,692.71,134.68,53.6
2023-01-07,24,2023-01-07T23:00,lop,Lookout Point,7.53,5.13,2.4,827.25,692.7,134.55,52.7
2023-01-08,1,2023-01-08T00:00,lop,Lookout Point,7.64,5.24,2.4,827.14,692.7,134.44,53.8
2023-01-08,2,2023-01-08T01:00,lop,Lookout Point,7.65,5.25,2.4,827.03,692.7,134.33,53.8
2023-01-08,3,2023-01-08T02:00,lop,Lookout Point,7.65,5.25,2.4,826.91,692.71,134.2,53.8
2023-01-08,4,2023-01-08T03:00,lop,Lookout Point,7.66,5.26,2.4,826.77,692.72,134.05,53.8
2023-01-08,5,2023-01-08T04:00,lop,Lookout Point,7.35,4.95,2.4,826.66,692.71,133.95,50.6
2023-01-08,6,2023-01-08T05:00,lop,Lookout Point,7.67,5.27,2.4,826.53,692.71,133.82,53.8
2023-01-08,7,2023-01-08T06:00,lop,Lookout Point,7.47,5.07,2.4,826.41,692.71,133.7,51.7
2023-01-08,8,2023-01-08T07:00,lop,Lookout Point,7.47,5.07,2.4,826.26,692.74,133.52,51.7
2023-01-08,9,2023-01-08T08:00,lop,Lookout Point,7.69,5.29,2.4,826.17,692.72,133.45,53.9
2023-01-08,10,2023-01-08T09:00,lop,Lookout Point,7.48,5.08,2.4,826.04,692.73,133.31,51.7
2023-01-08,11,2023-01-08T10:00,lop,Lookout Point,7.49,5.09,2.4,825.91,692.72,133.19,51.7
2023-01-08,12,2023-01-08T11:00,lop,Lookout Point,7.9,5.5,2.4,825.78,692.73,133.05,55.8
2023-01-08,13,2023-01-08T12:00,lop,Lookout Point,8.01,5.61,2.4,825.67,692.72,132.95,56.9
2023-01-08,14,2023-01-08T13:00,lop,Lookout Point,7.91,5.51,2.4,825.55,692.73,132.82,55.8
2023-01-08,15,2023-01-08T14:00,lop,Lookout Point,7.92,5.52,2.4,825.41,692.72,132.69,55.9
2023-01-08,16,2023-01-08T15:00,lop,Lookout Point,8.03,5.63,2.4,825.28,692.72,132.56,56.9
2023-01-08,17,2023-01-08T16:00,lop,Lookout Point,7.93,5.53,2.4,825.14,692.72,132.42,55.9
2023-01-08,18,2023-01-08T17:00,lop,Lookout Point,7.74,5.54,2.2,825.02,692.71,132.31,55.9
2023-01-08,19,2023-01-08T18:00,lop,Lookout Point,7.14,5.54,1.6,824.92,692.47,132.45,56.0
2023-01-08,20,2023-01-08T19:00,lop,Lookout Point,6.54,5.44,1.1,824.83,692.47,132.36,54.9
2023-01-08,21,2023-01-08T20:00,lop,Lookout Point,6.65,5.55,1.1,824.75,692.52,132.23,56.0
2023-01-08,22,2023-01-08T21:00,lop,Lookout Point,6.68,5.58,1.1,824.66,692.62,132.04,56.2
2023-01-08,23,2023-01-08T22:00,lop,Lookout Point,5.77,5.57,0.2,824.61,692.45,132.16,56.2
2023-01-08,24,2023-01-08T23:00,lop,Lookout Point,5.47,5.47,0.0,824.55,692.47,132.08,55.1
2023-01-09,1,2023-01-09T00:00,lop,Lookout Point,5.58,5.58,0.0,824.52,692.51,132.01,56.2
2023-01-09,2,2023-01-09T01:00,lop,Lookout Point,5.48,5.48,0.0,824.5,692.52,131.98,55.2
2023-01-09,3,2023-01-09T02:00,lop,Lookout Point,5.59,5.59,0.0,824.43,692.53,131.9,56.3
2023-01-09,4,2023-01-09T03:00,lop,Lookout Point,5.49,5.49,0.0,824.41,692.55,131.86,55.2
2023-01-09,5,2023-01-09T04:00,lop,Lookout Point,5.49,5.49,0.0,824.38,692.53,131.85,55.2
2023-01-09,6,2023-01-09T05:00,lop,Lookout Point,5.59,5.59,0.0,824.31,692.53,131.78,56.2
2023-01-09,7,2023-01-09T06:00,lop,Lookout Point,5.59,5.59,0.0,824.29,692.55,131.74,56.2
2023-01-09,8,2023-01-09T07:00,lop,Lookout Point,5.59,5.59,0.0,824.26,692.61,131.65,56.2
2023-01-09,9,2023-01-09T08:00,lop,Lookout Point,5.49,5.49,0.0,824.2,692.65,131.55,55.1
2023-01-09,10,2023-01-09T09:00,lop,Lookout Point,5.59,5.59,0.0,824.17,692.64,131.53,56.1
2023-01-09,11,2023-01-09T10:00,lop,Lookout Point,5.6,5.6,0.0,824.13,692.65,131.48,56.2
2023-01-09,12,2023-01-09T11:00,lop,Lookout Point,5.39,5.39,0.0,824.11,692.67,131.44,54.1
2023-01-09,13,2023-01-09T12:00,lop,Lookout Point,5.39,5.39,0.0,824.06,692.68,131.38,54.0
2023-01-09,14,2023-01-09T13:00,lop,Lookout Point,5.39,5.39,0.0,824.02,692.69,131.33,54.0
2023-01-09,15,2023-01-09T14:00,lop,Lookout Point,5.84,5.84,0.0,823.97,692.69,131.28,58.5
2023-01-09,16,2023-01-09T15:00,lop,Lookout Point,5.73,5.73,0.0,823.94,692.7,131.24,57.4
2023-01-09,17,2023-01-09T16:00,lop,Lookout Point,5.3,5.3,0.0,823.89,692.73,131.16,53.0
2023-01-09,18,2023-01-09T17:00,lop,Lookout Point,5.51,5.51,0.0,823.86,692.75,131.11,55.1
2023-01-09,19,2023-01-09T18:00,lop,Lookout Point,5.41,5.41,0.0,823.81,692.79,131.02,54.1
2023-01-09,20,2023-01-09T19:00,lop,Lookout Point,5.41,5.41,0.0,823.77,692.8,130.97,54.1
2023-01-09,21,2023-01-09T20:00,lop,Lookout Point,5.63,5.63,0.0,823.74,692.83,130.91,56.2
2023-01-09,22,2023-01-09T21:00,lop,Lookout Point,5.64,5.64,0.0,823.69,692.89,130.8,56.3
2023-01-09,23,2023-01-09T22:00,lop,Lookout Point,5.42,5.42,0.0,823.62,692.96,130.66,54.0
2023-01-09,24,2023-01-09T23:00,lop,Lookout Point,5.65,5.65,0.0,823.58,692.84,130.74,56.4
2023-01-10,1,2023-01-10T00:00,lop,Lookout Point,2.6,2.6,0.0,823.63,692.7,130.93,26.0
2023-01-10,2,2023-01-10T01:00,lop,Lookout Point,2.6,2.6,0.0,823.72,692.5,131.22,26.0
2023-01-10,3,2023-01-10T02:00,lop,Lookout Point,2.49,2.49,0.0,823.76,692.32,131.44,25.0
2023-01-10,4,2023-01-10T03:00,lop,Lookout Point,2.69,2.69,0.0,823.84,692.13,131.71,27.0
2023-01-10,5,2023-01-10T04:00,lop,Lookout Point,2.58,2.58,0.0,823.9,691.94,131.96,26.0
2023-01-10,6,2023-01-10T05:00,lop,Lookout Point,2.68,2.68,0.0,823.95,691.85,132.1,27.0
2023-01-10,7,2023-01-10T06:00,lop,Lookout Point,5.36,5.36,0.0,823.88,692.04,131.84,53.9
2023-01-10,8,2023-01-10T07:00,lop,Lookout Point,5.16,5.16,0.0,823.84,692.09,131.75,51.9
2023-01-10,9,2023-01-10T08:00,lop,Lookout Point,5.17,5.17,0.0,823.79,692.13,131.66,51.9
2023-01-10,10,2023-01-10T09:00,lop,Lookout Point,5.17,5.17,0.0,823.74,692.23,131.51,51.9
2023-01-10,11,2023-01-10T10:00,lop,Lookout Point,5.18,5.18,0.0,823.66,692.29,131.37,51.9
2023-01-10,12,2023-01-10T11:00,lop,Lookout Point,5.18,5.18,0.0,823.62,692.37,131.25,51.9
2023-01-10,13,2023-01-10T12:00,lop,Lookout Point,5.19,5.19,0.0,823.56,692.45,131.11,51.9
2023-01-10,14,2023-01-10T13:00,lop,Lookout Point,5.2,5.2,0.0,823.5,692.51,130.99,52.0
2023-01-10,15,2023-01-10T14:00,lop,Lookout Point,5.2,5.2,0.0,823.43,692.57,130.86,51.9
2023-01-10,16,2023-01-10T15:00,lop,Lookout Point,5.21,5.21,0.0,823.35,692.66,130.69,52.0
2023-01-10,17,2023-01-10T16:00,lop,Lookout Point,5.11,5.11,0.0,823.31,692.74,130.57,50.9
2023-01-10,18,2023-01-10T17:00,lop,Lookout Point,5.22,5.22,0.0,823.25,692.82,130.43,51.9
2023-01-10,19,2023-01-10T18:00,lop,Lookout Point,5.02,5.02,0.0,823.21,692.87,130.34,49.9
2023-01-10,20,2023-01-10T19:00,lop,Lookout Point,5.13,5.13,0.0,823.17,692.95,130.22,51.0
2023-01-10,21,2023-01-10T20:00,lop,Lookout Point,5.14,5.14,0.0,823.11,693.03,130.08,51.0
2023-01-10,22,2023-01-10T21:00,lop,Lookout Point,5.25,5.25,0.0,823.04,692.89,130.15,52.1
