Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,836224,-,-,-,34.86,-118.17,0,712,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Solar Zenith Angle,Fill Flag,Temperature
2021,1,1,23,50,41,646,154,0,41,646,154,40.96,0.25,79.9,0,8.9
2021,1,2,0,0,37,594,124,0,37,594,124,42.65,0.25,81.53,0,8.3
2021,1,2,0,10,32,532,95,0,32,532,95,43.230000000000004,0.25,83.2,0,8.1
2021,1,2,0,20,27,455,68,0,27,455,68,43.87,0.25,84.88,0,7.9
2021,1,2,0,30,21,361,43,0,21,361,43,44.47,0.25,86.57000000000001,0,7.7
2021,1,2,0,40,14,238,22,0,14,238,22,40.78,0.25,88.25,0,7.5
2021,1,2,0,50,0,0,0,7,0,0,0,41.06,0.25,89.84,7,7.4
2021,1,2,1,0,0,0,0,0,0,0,0,41.62,0.25,92.16,0,7.2
2021,1,2,1,10,0,0,0,0,0,0,0,41.910000000000004,0.25,94.01,0,7.1000000000000005
2021,1,2,1,20,0,0,0,0,0,0,0,42.2,0.25,95.87,0,7
2021,1,2,1,30,0,0,0,0,0,0,0,42.49,0.25,97.76,0,6.9
2021,1,2,1,40,0,0,0,0,0,0,0,41.660000000000004,0.25,99.66,0,6.9
2021,1,2,1,50,0,0,0,0,0,0,0,41.95,0.25,101.58,0,6.800000000000001
2021,1,2,2,0,0,0,0,0,0,0,0,42.24,0.25,103.51,0,6.7
2021,1,2,2,10,0,0,0,0,0,0,0,42.53,0.25,105.46000000000001,0,6.6000000000000005
2021,1,2,2,20,0,0,0,0,0,0,0,42.53,0.25,107.42,0,6.6000000000000005
2021,1,2,2,30,0,0,0,0,0,0,0,42.82,0.25,109.4,0,6.5
2021,1,2,2,40,0,0,0,0,0,0,0,42.85,0.25,111.39,0,6.5
2021,1,2,2,50,0,0,0,0,0,0,0,43.15,0.25,113.38,0,6.4
2021,1,2,3,0,0,0,0,0,0,0,0,43.44,0.25,115.39,0,6.300000000000001
2021,1,2,3,10,0,0,0,0,0,0,0,43.44,0.25,117.41,0,6.300000000000001
2021,1,2,3,20,0,0,0,0,0,0,0,43.7,0.25,119.43,0,6.2
2021,1,2,3,30,0,0,0,0,0,0,0,43.7,0.25,121.46000000000001,0,6.2
2021,1,2,3,40,0,0,0,0,0,0,0,44.2,0.25,123.49000000000001,0,6.2
2021,1,2,3,50,0,0,0,0,0,0,0,44.51,0.25,125.54,0,6.1000000000000005
2021,1,2,4,0,0,0,0,0,0,0,0,44.51,0.25,127.58,0,6.1000000000000005
2021,1,2,4,10,0,0,0,0,0,0,0,44.51,0.25,129.63,0,6.1000000000000005
2021,1,2,4,20,0,0,0,0,0,0,0,44.51,0.25,131.68,0,6.1000000000000005
2021,1,2,4,30,0,0,0,0,0,0,0,44.51,0.25,133.73,0,6.1000000000000005
2021,1,2,4,40,0,0,0,0,0,0,0,44.02,0.25,135.78,0,6.1000000000000005
2021,1,2,4,50,0,0,0,0,0,0,0,44.02,0.25,137.82,0,6.1000000000000005
2021,1,2,5,0,0,0,0,0,0,0,0,44.02,0.25,139.87,0,6.1000000000000005
2021,1,2,5,10,0,0,0,0,0,0,0,43.71,0.25,141.91,0,6.2
2021,1,2,5,20,0,0,0,0,0,0,0,43.71,0.25,143.94,0,6.2
2021,1,2,5,30,0,0,0,0,0,0,0,43.410000000000004,0.25,145.96,0,6.300000000000001
2021,1,2,5,40,0,0,0,0,0,0,0,42.1,0.25,147.97,0,6.300000000000001
2021,1,2,5,50,0,0,0,0,0,0,0,42.1,0.25,149.96,0,6.300000000000001
2021,1,2,6,0,0,0,0,0,0,0,0,41.81,0.25,151.93,0,6.4
2021,1,2,6,10,0,0,0,0,0,0,0,42.39,0.25,153.87,0,6.2
2021,1,2,6,20,0,0,0,0,0,0,0,43.32,0.25,155.78,0,5.9
2021,1,2,6,30,0,0,0,0,0,0,0,43.93,0.25,157.64000000000001,0,5.7
2021,1,2,6,40,0,0,0,0,0,0,0,43.95,0.25,159.44,0,5.5
2021,1,2,6,50,0,0,0,0,0,0,0,44.56,0.25,161.16,0,5.300000000000001
2021,1,2,7,0,0,0,0,0,0,0,0,45.5,0.25,162.79,0,5
2021,1,2,7,10,0,0,0,0,0,0,0,45.18,0.25,164.28,0,5.1000000000000005
2021,1,2,7,20,0,0,0,0,0,0,0,45.18,0.25,165.59,0,5.1000000000000005
2021,1,2,7,30,0,0,0,0,0,0,0,44.87,0.25,166.68,0,5.2
2021,1,2,7,40,0,0,0,0,0,0,0,45.22,0.25,167.48,0,5.2
2021,1,2,7,50,0,0,0,0,0,0,0,45.22,0.25,167.93,0,5.2
2021,1,2,8,0,0,0,0,0,0,0,0,44.9,0.25,168,0,5.300000000000001
2021,1,2,8,10,0,0,0,0,0,0,0,44.59,0.25,167.68,0,5.4
2021,1,2,8,20,0,0,0,0,0,0,0,43.980000000000004,0.25,166.99,0,5.6000000000000005
2021,1,2,8,30,0,0,0,0,0,0,0,43.38,0.25,166,0,5.800000000000001
2021,1,2,8,40,0,0,0,0,0,0,0,43.39,0.25,164.75,0,5.9
2021,1,2,8,50,0,0,0,0,0,0,0,42.800000000000004,0.25,163.32,0,6.1000000000000005
2021,1,2,9,0,0,0,0,0,0,0,0,42.22,0.25,161.74,0,6.300000000000001
2021,1,2,9,10,0,0,0,0,0,0,0,42.51,0.25,160.04,0,6.2
2021,1,2,9,20,0,0,0,0,0,0,0,42.51,0.25,158.26,0,6.2
2021,1,2,9,30,0,0,0,0,0,0,0,42.800000000000004,0.25,156.42000000000002,0,6.1000000000000005
2021,1,2,9,40,0,0,0,0,0,0,0,42.46,0.25,154.53,0,6.1000000000000005
2021,1,2,9,50,0,0,0,0,0,0,0,42.46,0.25,152.6,0,6.1000000000000005
2021,1,2,10,0,0,0,0,0,0,0,0,42.76,0.25,150.64000000000001,0,6
2021,1,2,10,10,0,0,0,0,0,0,0,43.050000000000004,0.25,148.65,0,5.9
2021,1,2,10,20,0,0,0,0,0,0,0,43.65,0.25,146.65,0,5.7
2021,1,2,10,30,0,0,0,0,0,0,0,43.96,0.25,144.63,0,5.6000000000000005
2021,1,2,10,40,0,0,0,0,0,0,0,42.14,0.25,142.6,0,5.5
2021,1,2,10,50,0,0,0,0,0,0,0,42.43,0.25,140.57,0,5.4
2021,1,2,11,0,0,0,0,0,0,0,0,43.02,0.25,138.52,0,5.2
2021,1,2,11,10,0,0,0,0,0,0,0,43.32,0.25,136.48,0,5.1000000000000005
2021,1,2,11,20,0,0,0,0,0,0,0,43.62,0.25,134.43,0,5
2021,1,2,11,30,0,0,0,0,0,0,0,43.93,0.25,132.38,0,4.9
2021,1,2,11,40,0,0,0,0,0,0,0,43.06,0.25,130.33,0,4.800000000000001
2021,1,2,11,50,0,0,0,0,0,0,0,43.36,0.25,128.28,0,4.7
2021,1,2,12,0,0,0,0,0,0,0,0,43.67,0.25,126.23,0,4.6000000000000005
2021,1,2,12,10,0,0,0,0,0,0,0,43.97,0.25,124.19,0,4.5
2021,1,2,12,20,0,0,0,0,0,0,0,44.28,0.25,122.15,0,4.4
2021,1,2,12,30,0,0,0,0,0,0,0,44.910000000000004,0.25,120.12,0,4.2
2021,1,2,12,40,0,0,0,0,0,0,0,45.03,0.25,118.09,0,4.1000000000000005
2021,1,2,12,50,0,0,0,0,0,0,0,45.67,0.25,116.07000000000001,0,3.9000000000000004
2021,1,2,13,0,0,0,0,0,0,0,0,45.99,0.25,114.06,0,3.8000000000000003
2021,1,2,13,10,0,0,0,0,0,0,0,46.64,0.25,112.06,0,3.6
2021,1,2,13,20,0,0,0,0,0,0,0,46.97,0.25,110.07000000000001,0,3.5
2021,1,2,13,30,0,0,0,0,0,0,0,47.35,0.25,108.09,0,3.4000000000000004
2021,1,2,13,40,0,0,0,0,0,0,0,48.19,0.25,106.12,0,3.3000000000000003
2021,1,2,13,50,0,0,0,0,0,0,0,48.53,0.25,104.16,0,3.2
2021,1,2,14,0,0,0,0,0,0,0,0,48.870000000000005,0.25,102.22,0,3.1
2021,1,2,14,10,0,0,0,0,0,0,0,48.870000000000005,0.25,100.3,0,3.1
2021,1,2,14,20,0,0,0,0,0,0,0,48.53,0.25,98.39,0,3.2
2021,1,2,14,30,0,0,0,0,0,0,0,48.19,0.25,96.5,0,3.3000000000000003
2021,1,2,14,40,0,0,0,0,0,0,0,52.06,0.25,94.62,0,3.3000000000000003
2021,1,2,14,50,0,0,0,0,0,0,0,51.75,0.25,92.77,0,3.4000000000000004
2021,1,2,15,0,0,0,0,0,0,0,0,51.39,0.25,90.94,0,3.5
2021,1,2,15,10,11,193,16,7,6,0,6,49.27,0.25,88.78,7,4.1000000000000005
2021,1,2,15,20,18,314,34,7,14,0,14,47.58,0.25,87.12,7,4.6000000000000005
2021,1,2,15,30,25,414,58,7,28,1,28,45.63,0.25,85.43,7,5.2
2021,1,2,15,40,30,492,84,7,37,2,37,50.7,0.25,83.74,7,5.800000000000001
2021,1,2,15,50,35,558,112,7,67,19,69,48.65,0.25,82.07000000000001,7,6.4
2021,1,2,16,0,40,613,142,0,40,613,142,47.01,0.25,80.42,0,6.9
2021,1,2,16,10,44,659,172,7,107,101,126,45.74,0.25,78.8,7,7.300000000000001
2021,1,2,16,20,47,698,201,7,119,142,150,44.51,0.25,77.22,7,7.7
2021,1,2,16,30,50,731,231,0,50,731,231,43.32,0.25,75.68,0,8.1
2021,1,2,16,40,51,769,261,0,51,769,261,39.04,0.25,74.17,0,8.5
2021,1,2,16,50,53,794,289,0,53,794,289,38,0.25,72.71000000000001,0,8.9
2021,1,2,17,0,56,815,317,0,56,815,317,36.99,0.25,71.3,0,9.3
2021,1,2,17,10,58,834,344,0,58,834,344,35.53,0.25,69.94,0,9.9
2021,1,2,17,20,59,851,369,0,59,851,369,34.14,0.25,68.63,0,10.5
2021,1,2,17,30,61,866,394,0,61,866,394,32.81,0.25,67.37,0,11.100000000000001
2021,1,2,17,40,60,885,418,0,60,885,418,30.5,0.25,66.18,0,11.700000000000001
2021,1,2,17,50,62,891,437,0,62,891,437,29.32,0.25,65.06,0,12.3
2021,1,2,18,0,63,901,458,0,63,901,458,28.2,0.25,63.99,0,12.9
2021,1,2,18,10,64,910,477,0,64,910,477,27.650000000000002,0.25,63,0,13.200000000000001
2021,1,2,18,20,65,917,494,0,65,917,494,26.94,0.25,62.09,0,13.600000000000001
2021,1,2,18,30,66,924,510,0,198,442,410,26.42,0.25,61.25,0,13.9
2021,1,2,18,40,66,932,524,0,226,355,401,25.23,0.25,60.49,0,14.3
2021,1,2,18,50,66,937,537,0,225,344,398,24.59,0.25,59.82,0,14.700000000000001
2021,1,2,19,0,67,941,548,0,172,614,486,24.09,0.25,59.24,0,15
2021,1,2,19,10,67,944,558,0,200,494,456,23.79,0.25,58.74,0,15.200000000000001
2021,1,2,19,20,68,947,565,0,197,542,482,23.64,0.25,58.34,0,15.3
2021,1,2,19,30,68,945,568,0,222,446,458,23.48,0.25,58.03,0,15.4
2021,1,2,19,40,69,943,572,0,211,492,473,24.67,0.25,57.81,0,15.600000000000001
2021,1,2,19,50,69,944,574,0,69,944,574,24.52,0.25,57.7,0,15.700000000000001
2021,1,2,20,0,69,944,574,0,244,33,262,24.21,0.25,57.68,0,15.9
2021,1,2,20,10,70,944,573,0,282,90,331,24.21,0.25,57.76,0,15.9
2021,1,2,20,20,69,943,570,0,266,250,399,24.18,0.25,57.93,0,15.9
2021,1,2,20,30,69,941,565,0,230,364,422,24.18,0.25,58.2,0,15.9
2021,1,2,20,40,73,924,555,0,264,232,385,26.5,0.25,58.57,0,15.8
2021,1,2,20,50,72,921,546,0,268,74,306,26.5,0.25,59.02,0,15.8
2021,1,2,21,0,72,917,536,0,252,270,388,26.5,0.25,59.57,0,15.8
2021,1,2,21,10,71,912,524,0,236,309,390,26.67,0.25,60.21,0,15.700000000000001
2021,1,2,21,20,70,907,511,0,220,293,362,26.84,0.25,60.93,0,15.600000000000001
2021,1,2,21,30,70,900,496,0,222,306,367,27.19,0.25,61.74,0,15.4
2021,1,2,21,40,70,885,477,0,224,265,345,29.7,0.25,62.620000000000005,0,15.3
2021,1,2,21,50,69,876,458,0,228,83,265,29.89,0.25,63.58,0,15.200000000000001
2021,1,2,22,0,67,866,439,0,194,285,316,30.28,0.25,64.62,0,15
2021,1,2,22,10,66,855,418,0,212,92,250,30.87,0.25,65.72,0,14.700000000000001
